Date,MSCI PRICE,MSCI TOTAL RETURN,MSCI TOTAL RETURN,gold,LEV LOANS INDEX,CORPORATE BONDS TR,REITs GLOBAL TR,Fama French Market,Fama French Size,Fama French Value,Fama French Robust,Fama French Conservative,Risk free
12/29/2006,2186.13,4504.774,4466.298,634.5,1708.519,189.06,1940.44,292.2112429,140.7977838,229.7583274,198.8018586,196.9710094,199.3731581
1/31/2007,2219.19,4586.413,4519.915,652.77,1722.357,189.116,2030.55,296.3022003,140.9245018,228.1500191,199.3386236,197.680105,200.2504
2/28/2007,2175.78,4502.528,4498.258,669.17,1734.908,192.107,2043,290.4946772,142.7283354,227.8762391,198.3419305,196.2568083,201.0113515
3/30/2007,2200.12,4551.226,4582.512,663.85,1742.782,191.52,2060.29,292.470041,142.9852464,225.7342024,199.5518162,194.9615133,201.8757003
4/30/2007,2297.57,4746.318,4787.38,680.75,1753.499,192.289,2082.8,302.6772454,140.0397503,222.5062033,201.7468862,197.0086092,202.7639534
5/31/2007,2377.75,4912.532,4926.191,662.05,1764.176,190.846,2108.22,312.4839882,140.5719014,221.1266649,204.8739629,194.3292921,203.5952856
6/29/2007,2338.25,4830.393,4889.922,650.45,1767.732,189.98,1962.32,306.359302,141.6261906,218.7606095,205.9597949,194.4847556,204.4096667
7/31/2007,2265.75,4680.877,4782.624,664.65,1708.916,190.745,1876.79,294.9321001,137.4057302,210.6008388,206.3511186,192.3259748,205.2273054
8/31/2007,2299.71,4751.956,4781.075,672.6,1712.891,192.228,1919.87,297.6454754,136.8835884,206.620483,203.8129998,191.2874145,206.0892601
9/28/2007,2385.72,4932.33,5010.069,743.5,1745.6,192.839,2039.83,307.2296597,133.5710055,202.0128462,202.671647,185.5105346,206.7487457
10/31/2007,2423.67,5015.452,5164.825,790.6,1763.041,194.695,2102.6,312.7597936,133.5175771,195.7302467,202.0433649,185.2879219,207.4103417
11/30/2007,2322.34,4803.743,4956.049,782.65,1738.565,195.241,1941.64,297.6534955,129.4853463,193.8903823,205.8417802,184.7876446,208.1155369
12/31/2007,2306.23,4776.315,4893.543,836.15,1743.999,195.41,1850.17,295.0639101,129.7184199,192.8821524,207.5296828,182.8288955,208.6774488
1/31/2008,2167.9,4486.439,4520.672,923.05,1687.752,197.383,1757.1,276.2978454,128.9271376,200.6167267,212.1160887,186.723151,209.1156715
2/29/2008,2097.48,4346.96,4496.695,970.77,1645.419,197.115,1732.81,267.760242,128.1020039,198.9315462,213.8766523,184.9866257,209.3875218
3/31/2008,2088.42,4330.946,4455.805,932.4,1643.857,194.676,1722.81,265.2700718,128.8834261,199.6278066,215.5876655,185.9300575,209.7434806
4/30/2008,2190.13,4545.319,4693.577,869.85,1704.756,195.518,1830.95,277.4724951,127.3497134,197.4518635,219.2095383,181.3561781,210.1210189
5/30/2008,2218.5,4617.845,4770.996,888.3,1720.512,194.127,1783.86,282.6334835,131.1956747,194.43085,221.2043451,181.2473644,210.4992367
6/30/2008,2031.47,4241.463,4392.172,922.6,1725.081,192.824,1568.4,258.7792175,132.7569032,189.181217,232.1318397,180.2323791,210.8570854
7/31/2008,2014.39,4192.954,4285.969,917.1,1711.893,193.056,1585.04,256.7866175,137.6689086,199.1510672,228.9980599,182.0887726,211.1733711
8/29/2008,2043.53,4250.383,4227.702,834.6,1709.07,194.419,1546.21,260.7154527,142.3496515,202.098503,233.3032234,183.6365272,211.4478964
9/30/2008,1861.44,3860.514,3726.688,877.6,1604.533,183.705,1392.35,236.6253449,142.7055257,214.0223146,238.9258311,186.9419847,211.7650683
10/31/2008,1548.81,3200.304,3021.074,728.55,1392.459,176.043,1000,195.854798,138.0247844,209.2710192,246.0697134,190.7556012,211.9344803
11/28/2008,1437.68,2964.17,2827.608,812.65,1273.407,180.27,860,180.4606109,132.6142129,196.086945,257.1920645,195.9823046,211.9980607
12/31/2008,1452.98,3002.604,2919.783,862.2,1236.501,185.949,945.52,183.6006255,137.0037433,196.2242059,257.5264142,193.0229718,211.9980607
1/30/2009,1330.51,2757.992,2664.847,922.05,1327.8,185.67,826.51,168.6922547,134.1540655,174.4236966,257.8096932,190.7259985,211.9980607
2/27/2009,1188.84,2475.326,2393.874,952,1338.158,183.969,695.22,151.654337,132.4100626,162.3710192,260.6713808,188.7233755,212.0192605
3/31/2009,1292.98,2687.434,2575.816,916.1,1357.684,183.39,747.03,165.2274001,133.283969,167.7942112,254.102462,184.5903336,212.0616643
4/30/2009,1416.73,2945.475,2867.372,884,1475.744,188.13,904.66,182.0475495,142.6671604,176.6201867,257.3549735,184.7933829,212.0828705
5/29/2009,1495.97,3107.532,3130.786,959.8,1565.354,194.336,1024.77,191.5322268,139.371549,177.2736814,255.4505467,180.7279285,212.0828705
6/30/2009,1498.94,3114.565,3117.982,938.05,1634.415,199.329,1025.31,192.3558154,142.5910318,172.4518373,252.0275094,180.1676719,212.1040788
7/31/2009,1612.31,3349.331,3383.009,934.3,1711.835,206.032,1131.99,207.2056843,146.0132166,180.7985062,251.1202104,185.8429536,212.1252892
8/31/2009,1670.52,3465.82,3524.075,948.25,1750.598,209.937,1215.28,214.1056336,145.896406,194.5934322,243.7875002,191.9757711,212.1465017
9/30/2009,1732.86,3600.257,3665.756,1002,1806.588,213.423,1284,222.8411435,149.8647883,196.6172039,246.834844,192.6476863,212.1677164
10/30/2009,1700.67,3530.52,3601.322,1046,1816.386,214.997,1266.26,217.0695578,142.4914407,188.3592814,257.127857,189.83503,212.1677164
11/30/2009,1802.68,3740.563,3750.306,1177.7,1821.264,217.509,1291.33,229.1386253,138.6726701,187.7376957,259.64771,190.0438486,212.1677164
12/31/2009,1837.5,3817.617,3818.859,1096,1874.803,216.252,1335.57,235.4399375,147.3258447,187.4185417,262.3740109,189.8538047,212.1889332
1/29/2010,1771.4,3683.695,3661.752,1077.85,1912.535,220.114,1256.46,227.5291556,147.8414851,188.2244414,259.1468106,190.6891615,212.1889332
2/26/2010,1826.27,3797.381,3714.83,1105.5,1918.219,220.87,1294.45,235.2651468,150.0738916,194.2852684,258.4211995,193.3588097,212.1889332
3/31/2010,1936.48,4024.789,3946.96,1113.15,1961.785,222.321,1382.42,250.1103776,152.8502585,198.5789728,256.793146,196.5879019,212.210152
4/30/2010,1967.05,4089.279,3949.718,1179.85,1990.379,224.88,1414.67,255.1125852,160.4622014,204.3179051,258.590698,200.0085314,212.2313731
5/31/2010,1809.98,3759.572,3575.137,1203,1945.992,224.001,1295.77,234.9842022,160.5263863,199.3325483,261.8747999,199.5485117,212.2525962
6/30/2010,1715.23,3559.653,3453.891,1243.65,1937.383,226.979,1274.66,221.8955821,156.5613846,189.9639185,261.4034252,196.4555098,212.2738215
7/30/2010,1835.4,3808.436,3734.816,1175.47,1966.958,230.366,1402.4,237.272946,156.8118828,189.3940267,262.0830741,200.3649744,212.2950488
8/31/2010,1752.55,3639.268,3596.902,1247,1973.905,235.241,1393.47,225.9550264,151.9350332,185.6819038,263.603156,197.0389159,212.3162783
9/30/2010,1908.95,3970.138,3933.681,1301.47,2001.65,235.719,1518.24,247.511136,157.6477905,179.7957875,263.10231,197.7679599,212.33751
10/29/2010,1981.59,4126.484,4081.186,1347.4,2032.488,235.836,1579.66,257.114568,159.0035615,175.3188724,266.4437093,197.1548792,212.3587437
11/30/2010,1981.84,4131.084,3994.994,1385.18,2039.365,233.466,1511.72,258.6572555,164.8230918,173.7760663,267.5094841,200.1319179,212.3799796
12/31/2010,2114.29,4407.359,4290.045,1417.63,2064.685,232.155,1603.06,276.2976803,166.4383581,180.3448016,258.0663993,206.4560865,212.4012176
1/31/2011,2164.4,4513.031,4387.97,1332.16,2105.371,232.043,1605.69,281.7960041,162.493769,181.7334566,256.3889677,208.169672,212.4224577
2/28/2011,2238.55,4664.337,4543.546,1415.05,2115.119,233.566,1643.81,291.6306847,165.1099187,183.9869514,251.4406607,209.9807481,212.4437
3/31/2011,2239.44,4669.889,4500.825,1437.13,2114.823,233.281,1635.71,292.9721858,169.4688206,180.5279967,255.9414485,209.9807481,212.4649443
4/29/2011,2305.76,4812.786,4694.884,1535.8,2128.607,236.33,1716.31,301.4683792,168.6214765,176.0509024,258.7056161,208.1959118,212.4649443
5/31/2011,2279.66,4760.617,4602.241,1538.1,2126.382,239.049,1721.69,297.6397308,167.424264,172.5298844,263.5692817,205.1562515,212.4649443
6/30/2011,2241.66,4679.897,4531.208,1510.78,2118.593,237.423,1676.67,292.4310355,167.6419155,171.8742708,270.0003722,202.1199389,212.4649443
7/29/2011,2196.08,4588.744,4450.249,1623.56,2121.178,241.615,1689.34,285.5589062,165.5966842,170.3102149,277.3713824,198.522204,212.4649443
8/31/2011,2076.78,4334.932,4138.562,1826.6,2028.242,240.678,1585,268.4539277,160.2644709,166.2227698,286.524638,197.9067852,212.4861908
9/30/2011,1930.79,4023.147,3782.757,1617.79,2036.933,239.801,1379.52,248.0782746,154.3827648,163.297249,292.3410881,198.3223894,212.4861908
10/31/2011,2141.81,4465.154,4175.103,1724.35,2096.089,243.564,1553.7,276.2351587,159.7552851,163.4932057,286.0557547,196.5969846,212.4861908
11/30/2011,2137.08,4452.911,4075.56,1745.85,2085.527,239.08,1462.95,275.4617003,159.3079703,162.741137,291.290575,199.5655991,212.4861908
12/30/2011,2158.94,4495.07,4074.834,1574.57,2095.876,243.632,1472.54,277.5001169,158.782254,165.3612693,294.2326099,204.5347825,212.4861908
1/31/2012,2255.69,4706.759,4280.521,1731.05,2141.919,248.863,1594.92,291.5138728,162.0690466,163.8068734,288.3185344,201.5485747,212.4861908
2/29/2012,2353.23,4914.136,4491.979,1734.74,2158.438,251.517,1658.47,304.3987859,159.2976659,164.5112429,286.9634373,201.4679553,212.4861908
3/30/2012,2430.67,5071.5,4552.202,1663.8,2174.723,251.435,1670.76,313.8655882,158.5171074,166.3537688,285.3851384,202.8580842,212.4861908
4/30/2012,2415.42,5040.928,4503.68,1660.28,2191.077,253.373,1707.14,311.1977307,157.661115,165.0728448,289.1236837,204.2578049,212.4861908
5/31/2012,2270.25,4731.22,4119.206,1566.05,2176.275,254.772,1592.67,291.9345912,157.5034539,163.3230727,295.195281,209.0374376,212.5074394
6/29/2012,2363.79,4918.302,4331.155,1597.36,2190.999,255.438,1695.68,303.2908468,158.7792318,164.2866788,292.0366915,209.9572023,212.5074394
7/31/2012,2396.62,4984.978,4388.036,1621.25,2216.664,261.864,1754.37,305.6868444,154.396925,164.0895348,295.3367062,210.0201895,212.5074394
8/31/2012,2450.6,5101.984,4501.501,1674.4,2241.579,263.475,1759.15,313.481859,155.0917112,166.2226987,291.408728,208.1720118,212.5286902
9/28/2012,2513.93,5232.081,4627.184,1774.45,2265.801,265.383,1798.49,322.0399137,156.0842982,168.8490174,287.0084562,211.3154092,212.5499431
10/31/2012,2467.51,5137.66,4597.231,1724.19,2273.593,268.392,1812.96,316.3720112,154.663931,174.8600424,283.1625429,216.7039521,212.5711981
11/30/2012,2481.82,5171.124,4658.581,1717.96,2280.655,269.252,1840.47,318.8397129,155.3444523,173.408704,285.0030994,218.5676061,212.5924552
12/31/2012,2504.44,5220.28,4748.699,1662.41,2297.516,269.932,1912.05,322.6020215,158.3270658,179.5300313,279.7020417,220.4472875,212.6137144
1/31/2013,2634.16,5496.521,4992.061,1663.9,2323.043,267.859,1978.72,340.5709541,159.0553703,181.2355666,274.3037923,223.5996837,212.6137144
2/28/2013,2669.92,5567.152,5002.799,1582.94,2327.912,270.2,1993.3,344.9643195,158.5941098,181.4168021,272.4933873,224.8742019,212.6137144
3/29/2013,2770.05,5776.561,5122.563,1595.8,2346.471,271.002,2023.91,358.8663815,159.9738785,180.9995435,272.8476287,227.9549785,212.6137144
4/30/2013,2823.42,5890.806,5287.524,1467.64,2361.102,275.369,2164.29,364.4288104,156.3904636,181.9045412,273.5843173,228.8440029,212.6137144
5/31/2013,2889.46,6014.938,5294.215,1392.74,2365.567,271.112,2007.44,374.6328171,159.6433853,186.7613925,268.1399894,226.7157537,212.6137144
6/28/2013,2850.66,5934.743,5165.877,1215.43,2350.976,264.6,1936.36,370.1372233,162.1338221,186.8547732,267.0942434,226.7384253,212.6137144
7/31/2013,2995.72,6246.996,5439.347,1309.66,2374.81,266.877,1954.83,391.0499764,165.0684443,187.9198454,263.4884711,227.9401389,212.6137144
8/30/2013,2908.96,6074.659,5325.887,1397.63,2373.608,265.552,1870.29,380.4525221,164.9528963,182.8835935,265.2538439,223.0166319,212.6137144
9/30/2013,3000.18,6275.866,5594.336,1330.84,2379.711,267.572,1976.44,394.7955822,169.3241481,180.6341253,263.7684224,219.8943991,212.6137144
10/31/2013,3138.09,6554.5,5814.649,1323.61,2397.043,271.193,2035.06,411.2980375,166.7842859,182.9101153,271.0484308,221.9174275,212.6137144
11/29/2013,3233.72,6741.446,5920.683,1253.35,2408.585,270.774,1960.58,424.1716661,169.1192659,183.4222636,271.4821083,222.0061945,212.6137144
12/31/2013,3315.59,6922.497,6048.181,1207.85,2420.14,269.996,1954.79,436.0908899,168.3751411,183.4039214,270.2332906,222.1837995,212.6137144
1/31/2014,3200.95,6687.485,5825.527,1242.68,2435.979,274.395,1941.41,421.6126724,169.3685544,179.6991622,259.7482389,219.0065711,212.6137144
2/28/2014,3347.38,7001.931,6120.254,1325.7,2440.272,276.726,2022.13,441.2176616,169.6395441,179.1420948,259.150818,217.9553396,212.6137144
3/31/2014,3375.51,7050.019,6132.592,1289.28,2449.079,277.126,2032.71,443.1148976,167.7226173,187.9558858,264.6189003,222.2708553,212.6137144
4/30/2014,3400.46,7092.383,6198.798,1293.7,2451.845,279.93,2089.49,442.2729793,160.7956732,190.0985829,273.7482523,224.5602451,212.6137144
5/30/2014,3480.29,7261.646,6326.601,1244.66,2468.509,283.507,2154.28,451.3838026,157.756635,189.8514548,273.8851264,222.2921866,212.6137144
6/30/2014,3552.18,7417.225,6442.501,1316.93,2482.992,284.28,2178.12,463.1649199,162.6470907,188.5414797,268.7360861,217.8685721,212.6137144
7/31/2014,3503.19,7312.88,6341.234,1286.06,2482.283,284.556,2203.82,453.7163555,155.6857952,188.579188,271.1278372,218.9361281,212.6137144
8/29/2014,3643.34,7606.392,6483.57,1287.93,2485.501,288.365,2234.46,472.953929,156.1528526,187.7494396,269.4468446,217.4473625,212.6137144
9/30/2014,3592.25,7487.563,6310.268,1212.83,2471.287,286.27,2095.18,463.6367366,150.3283512,185.2148222,272.9765983,216.3601257,212.6137144
10/31/2014,3679.99,7668.259,6352.598,1165.69,2477.687,288.395,2225.39,475.3203823,155.9656643,181.8253909,271.6663106,216.0788575,212.6137144
11/28/2014,3778.96,7871.617,6482.9,1181.97,2489.272,290.467,2249.3,487.4410521,152.4408403,176.2069864,275.8499718,216.6190546,212.6137144
12/31/2014,3769.44,7847.602,6381.054,1186.33,2458.748,290.808,2242.77,487.1485875,156.8158924,180.2068849,272.4846022,218.6985976,212.6137144
1/30/2015,3656.28,7626.069,6266.934,1273.24,2466.586,297.501,2342.27,471.9982664,155.4045494,173.7014164,276.9533496,215.0244611,212.6137144
2/27/2015,3866.42,8072.21,6637.222,1216.57,2501.388,295.971,2338.81,500.97896,155.8863035,170.4531999,273.8514721,211.2185282,212.6137144
3/31/2015,3805.27,7955.685,6537.619,1187.6,2511.004,296.889,2333.49,495.3679956,160.7187789,169.7543418,274.2622493,210.0779481,212.6137144
4/30/2015,3841.78,8028.432,6694.314,1180.69,2534.103,295.149,2334.3,498.2906668,155.7847124,172.8608462,274.2896756,208.7334492,212.6137144
5/29/2015,3891.18,8135.421,6723.06,1189.97,2538.209,294.06,2290.78,505.0674198,157.062147,170.9075187,269.4347483,207.2514417,212.6137144
6/30/2015,3815.85,7981.335,6569.466,1169.35,2528.24,289.202,2200.03,497.3398883,161.6012431,169.57444,270.5933177,204.0183193,212.6137144
7/31/2015,3895.8,8140.837,6689.576,1094.3,2528.084,291.427,2253.18,504.9989226,154.1999062,162.6727603,271.513335,198.9790668,212.6137144
8/31/2015,3660.75,7646.982,6249.646,1130.69,2510.399,289.43,2110.62,474.4969877,154.6162459,167.2275976,273.2510203,201.486203,212.6137144
9/30/2015,3570.17,7444.467,6021.954,1114.34,2494.097,289.971,2129.99,459.9299302,150.3179143,168.1975177,278.251514,200.3578803,212.6137144
10/30/2015,3871.33,8058.739,6500.91,1141.05,2489.211,291.848,2257.93,495.5744997,147.2213652,167.4406289,280.644477,201.419777,212.6137144
11/30/2015,3882.84,8086.848,6471.717,1063.68,2467.735,292.238,2210.52,498.3497169,152.0943924,166.7876104,273.0109473,199.3652953,212.6137144
12/31/2015,3821.6,7950.974,6360.575,1062.38,2441.824,290.112,2233.63,487.5355281,147.577189,162.4678113,274.2940987,199.4051684,212.6349758
1/29/2016,3631.96,7528.367,5981.674,1117.15,2425.202,291.52,2122.64,459.4047281,142.5300491,165.830895,282.0017629,205.5667881,212.6562393
2/29/2016,3627.06,7512.496,5940.8,1232.88,2413.098,293.176,2136.62,459.0372043,143.8698316,164.8690758,291.3642214,209.5958971,212.6987705
3/31/2016,3873.11,8027.008,6348.295,1234.34,2479.598,299.938,2347.2,490.9861937,145.3229169,166.6826356,293.4911802,209.5539779,212.7413103
4/29/2016,3888.13,8066.671,6452.777,1292.34,2528.477,302.989,2350.7,495.5032667,147.0086627,171.9998117,284.9212378,213.4935927,212.7625844
5/31/2016,3957.95,8214.231,6494.943,1214.28,2551.366,303.481,2340.55,504.3232249,146.0678073,169.1618148,281.8155963,208.1776023,212.7838607
6/30/2016,3968.21,8235.468,6425.28,1321.07,2551.905,309.064,2430.91,504.0710633,146.6958988,166.7089685,285.930104,212.2162478,212.8264175
7/29/2016,4114.51,8548.01,6698.466,1349.09,2587.72,314.049,2553.1,523.9818703,150.3486267,164.5584228,289.4756373,209.712096,212.8689827
8/31/2016,4120.29,8560.942,6707.42,1307.93,2607.847,315.567,2498.67,526.6017796,152.8895185,169.6761897,284.0045477,208.9990749,212.9115565
9/30/2016,4121.06,8570.201,6746.077,1321.51,2630.377,314.887,2479.88,527.9182841,155.7485525,167.6231079,277.6712463,209.0408747,212.9541388
10/31/2016,4045.89,8407.785,6617.258,1273.88,2652.089,312.147,2346.53,517.2543347,149.4407361,174.5291799,280.3646574,209.5216687,212.9967297
11/30/2016,4195.73,8711.426,6716.017,1173.76,2659.109,305.691,2275.51,542.3928954,159.9613639,188.8580256,279.8880375,217.2739705,213.0180293
12/30/2016,4278.66,8873.969,6879.162,1157.49,2689.414,307.825,2336.73,552.2644461,160.6012094,195.6569145,283.3586491,216.7742403,213.0819348
1/31/2017,4359.81,9057.787,7046.796,1211.49,2704.907,308.276,2361.95,562.9783763,158.3206722,190.295915,281.9418559,214.6498528,213.1671675
2/28/2017,4532.93,9413.917,7245.763,1256.64,2718.479,311.98,2440.05,583.0767044,154.7901212,187.1179732,283.1260117,210.7002955,213.2524344
3/31/2017,4538.21,9427.203,7328.135,1247.25,2720.666,311.726,2416.15,584.0679348,155.9200891,180.8869447,284.9097056,208.7197127,213.3164101
4/28/2017,4584.82,9529.109,7440.26,1267.86,2731.85,314.504,2447.02,590.4342753,156.6529135,177.0340528,290.3799719,205.3384534,213.4230683
5/31/2017,4649.34,9659.066,7604.861,1267.97,2742.533,317.648,2481.33,596.6928786,151.9063303,170.3952758,293.1385816,201.6423612,213.5511222
6/30/2017,4678.36,9719.584,7637.015,1243.47,2741.358,317.595,2505.7,601.347083,155.8103229,172.9341654,286.5136497,201.6423612,213.6792528
7/31/2017,4774.56,9917.602,7822.147,1268.85,2760.22,319.875,2573.18,612.5922735,153.2861957,172.5537103,284.8232192,201.3398977,213.8288283
8/31/2017,4789.18,9950.119,7837.108,1316.02,2759.003,322.586,2581.85,613.5724211,150.496387,168.9818485,285.165007,196.6084101,214.0212743
9/29/2017,4887.97,10153.034,8016.091,1283.83,2769.427,321.687,2589.92,628.9730889,157.6299157,174.2033876,280.8875319,199.8131272,214.2138934
10/31/2017,5002.03,10385.528,8169.601,1269.46,2786.356,323.766,2579.02,643.1249834,154.5561323,174.5866351,283.2750759,193.3591631,214.4066859
11/30/2017,5155.44,10701.668,8350.802,1279.13,2789.589,323.6,2639.43,663.1904829,154.0151859,174.4993417,292.2548959,193.165804,214.5782113
12/29/2017,5212.76,10817.676,8466.345,1303.46,2799.889,325.476,2687.54,670.220302,152.3672234,174.5516915,294.4468076,196.3723563,214.7713317
1/31/2018,5511.21,11438.53,8915.278,1341.67,2827.592,323.408,2722.97,707.6185948,147.4152886,172.1777885,292.3267906,194.3889955,215.0075801
2/28/2018,5308.09,11018.792,8549.699,1319.34,2833.207,320.4,2538.01,681.7905161,147.8870175,170.4043573,293.9638206,189.8791708,215.2440885
3/30/2018,5173.19,10749.919,8368.879,1323.43,2840.404,321.123,2597.6,665.768439,153.1961615,170.0124273,292.5527942,189.8791708,215.5023814
4/30/2018,5193.04,10793.095,8470.213,1313.18,2852.93,319.606,2642.81,667.6991675,154.5902465,170.8284869,285.5022719,192.2716484,215.8040847
5/31/2018,5318.1,11056.275,8531.327,1304.08,2857.74,320.626,2671.12,685.3931954,161.9951194,165.4815553,279.6494753,189.426028,216.1062104
6/29/2018,5350.83,11131.357,8530.354,1251.13,2860.604,319.739,2687.24,688.6830828,163.3072798,161.6258351,281.942601,189.8238227,216.4087591
7/31/2018,5549.96,11530.962,8798.941,1222.01,2882.18,321.632,2710.1,710.6520731,160.1227879,162.3531513,286.2563228,190.5071884,216.7550131
8/31/2018,5730.8,11912.802,8911.933,1202.84,2893.744,323.224,2730.41,735.0985044,161.1315614,155.8914959,285.4261795,185.4777986,217.1018211
9/28/2018,5763.42,11967.276,8965.288,1191.49,2912.751,322.239,2666.23,735.5395635,157.1032724,153.2413405,287.3385349,187.8519145,217.4274739
10/31/2018,5369.49,11136.44,8309.11,1215.54,2912.734,319.698,2559.83,679.050125,150.0336251,158.4975184,290.2119202,194.5018722,217.8405861
11/30/2018,5478.91,11353.409,8407.845,1219.15,2886.456,318.85,2669.61,690.5260722,148.8933696,158.909612,288.4126063,195.2798797,218.2326991
12/31/2018,4984.22,10330.705,7771.71,1281.34,2813.001,322.671,2538.44,624.5808323,144.5605725,155.8903294,288.3260826,195.6704395,218.6473413
1/31/2019,5383.63,11180.283,8379.029,1322.59,2884.638,328.605,2814.3,677.1080803,148.9118458,155.2044119,286.0771391,192.6766818,219.1065007
2/28/2019,5556.49,11554.568,8635.203,1315.65,2930.553,330.321,2804.3,700.129755,151.4880207,151.0449337,286.6779011,189.5745872,219.5008924
3/29/2019,5664.46,11768.197,8754.489,1295.72,2924.446,337.613,2918.65,707.8311823,146.2465352,144.9276139,288.9139887,187.6977988,219.9179441
4/30/2019,5893.81,12240.093,9069.951,1283.06,2973.273,339.703,2886.97,735.8612971,144.5354507,148.0725431,293.7099609,183.4933681,220.3797718
5/31/2019,5519.27,11466.21,8554.772,1300.11,2967.304,343.406,2861.93,684.7925231,142.2373371,144.5632238,292.2414111,186.6861527,220.8425693
6/28/2019,5908.25,12271.554,9122.09,1412.3,2973.498,350.412,2929.51,732.2486449,142.6924965,143.5368249,294.8131356,185.7900591,221.2400859
7/31/2019,5993.17,12461.134,9169.816,1427.68,2998.338,353.821,2933.82,740.9624038,140.1525701,144.1396796,294.5772851,186.4774824,221.6604421
8/30/2019,5898.23,12244.426,8986.644,1529.31,2989.593,362.018,2959.72,721.8455738,135.6396573,137.0047654,296.0796292,185.1907877,222.0150988
9/30/2019,6008.59,12462.232,9182.168,1473.85,3004.046,360.096,3030.5,732.1679655,136.0058844,146.3621909,301.4978864,191.4131982,222.414726
10/31/2019,6138.73,12733.536,9418.381,1510.23,2990.533,361.579,3114.94,747.2506256,136.3731003,143.5374006,302.8546269,189.5756315,222.748348
11/29/2019,6361.56,13212.237,9685.175,1461.54,3007.638,362.134,3086.01,776.1692248,136.9867792,140.6379451,298.0695238,187.2059361,223.0156461
12/31/2019,6553.57,13599.603,9979.034,1520.5,3056.095,363.042,3137.02,797.6691123,138.315551,143.1553644,298.0993308,189.4898485,223.327868
1/31/2020,6551,13626.226,9921.109,1586.7,3073.17,370.652,3126.36,796.7916763,132.2573299,134.2224696,294.5817587,185.093684,223.6181942
2/28/2020,6011.73,12515.075,9086.788,1586.71,3032.104,373.596,2891.06,732.012513,132.2837813,129.135438,290.2219486,180.4478326,223.886536
3/31/2020,5269.2,10927.716,7890.181,1612.1,2657.423,347.703,2247.13,634.0692388,121.2777707,111.0306496,285.7815528,182.7214753,224.1551999
4/30/2020,5944.68,12365.139,8756.465,1704.81,2777.052,363.991,2404.16,720.6196899,124.4067372,109.720488,293.4690766,180.8759884,224.1551999
5/29/2020,6227.81,13008.34,9185.249,1731.55,2881.683,368.631,2400.81,760.8302686,126.8575499,104.4539045,296.2276859,174.9975187,224.1776154
6/30/2020,6351.67,13305.172,9432.107,1783.66,2915.265,375.379,2475.87,779.5466932,129.3566437,102.3230449,296.4942908,175.9250056,224.2000331
7/31/2020,6709.81,14094.992,9886.493,1975.1,2972.321,385.13,2547.59,824.5265374,125.2560381,100.7575023,297.5913197,177.5083306,224.2224532
8/31/2020,7192.11,15153.254,10550.972,1967.93,3016.718,382.39,2603.85,887.4379122,124.1036825,97.81538322,310.4770238,175.1652207,224.2448754
9/30/2020,6918.83,14587.942,10191.079,1899.84,3035.847,382.317,2525.94,855.223916,124.0912722,95.25262018,306.1613932,171.9772137,224.2672999
10/30/2020,6734.84,14208.367,9881.076,1880.77,3041.673,382.69,2444.36,837.2642137,129.8863346,99.21512918,303.3140922,170.6873846,224.2897266
11/30/2020,7472.06,15852.222,11148.6,1774.39,3109.736,390.689,2761.32,941.6710612,138.978378,101.3284114,296.8231707,173.0428705,224.3121556
12/31/2020,7759.35,16505.979,11625.199,1897.77,3151.583,392.641,2849.63,985.2704313,145.5381574,99.87941515,290.9757542,172.9044362,224.3345868
1/29/2021,7681.01,16352.868,11512.425,1858.01,3188.34,389.422,2818.9,984.9748502,155.3910907,102.8658097,280.4424319,181.1519778,224.3345868
2/26/2021,7892.81,16779.938,11811.31,1727.44,3207.087,383.036,2938.08,1012.357151,162.414768,110.2515748,281.7044229,177.7282054,224.3345868
3/31/2021,8238.48,17411.205,12211.116,1704.74,3207.716,379.979,3019.78,1043.537751,160.9205521,118.4212165,299.5926537,183.9131469,224.3345868
4/30/2021,8678.16,18358.814,12784.973,1770.46,3224.2,382.919,3187.55,1094.984162,155.932015,117.3198992,306.4832847,178.7819701,224.3345868
5/31/2021,8738.77,18447.077,12976.578,1905.99,3241.861,384.654,3243.33,1098.159616,157.787606,125.5792201,313.6549936,184.3242112,224.3345868
6/30/2021,8942.78,18960.673,13174.251,1765.43,3254.939,389.392,3258.34,1128.79827,157.393137,115.8342726,306.9427767,182.4994015,224.3345868
7/30/2021,9155.21,19409.019,13413.45,1823.24,3254.138,393.995,3342.98,1142.230969,150.2160099,113.8071728,323.3949096,181.4956548,224.3345868
8/31/2021,9433.58,19981.807,13751.461,1806.3,3269.963,393.306,3398.48,1175.46989,149.0743682,113.7275078,322.4894038,178.4646774,224.3345868
9/30/2021,8994.83,19038.351,13186.527,1760.95,3290.974,389.473,3211.42,1124.101856,150.9377978,119.516238,316.2653583,182.1767427,224.3345868
